Date,Category,Amount,Type,UserType,TotalBudget
21-08-2018,Entertainment,111.68,Expense,college_student,3000
05-08-2018,Entertainment,106.29,Expense,college_student,3000
18-08-2018,Travel,312.12,Expense,college_student,3000
16-08-2018,Travel,286.51,Expense,college_student,3000
23-08-2018,Health & Fitness,89.82,Expense,college_student,3000
18-08-2018,Health & Fitness,80.52,Expense,college_student,3000
14-08-2018,Utilities,184.94,Expense,college_student,3000
23-08-2018,Utilities,213.97,Expense,college_student,3000
14-08-2018,Personal Care,50.0,Expense,college_student,3000
19-08-2018,Personal Care,50.0,Expense,college_student,3000
11-08-2018,Personal Care,50.0,Expense,college_student,3000
03-08-2018,Personal Care,50.0,Expense,college_student,3000
06-08-2018,Personal Care,50.0,Expense,college_student,3000
21-08-2018,Rent,93.05,Expense,college_student,3000
05-08-2018,Rent,87.34,Expense,college_student,3000
26-08-2018,Rent,144.62,Expense,college_student,3000
10-09-2018,Food & Drink,562.75,Expense,college_student,3000
06-09-2018,Food & Drink,622.0,Expense,college_student,3000
08-09-2018,Entertainment,190.53,Expense,college_student,3000
08-09-2018,Entertainment,248.48,Expense,college_student,3000
21-09-2018,Travel,70.1,Expense,college_student,3000
18-09-2018,Travel,85.69,Expense,college_student,3000
20-09-2018,Travel,62.03,Expense,college_student,3000
25-09-2018,Travel,83.72,Expense,college_student,3000
14-09-2018,Travel,67.4,Expense,college_student,3000
23-09-2018,Health & Fitness,50.0,Expense,college_student,3000
06-09-2018,Health & Fitness,50.0,Expense,college_student,3000
06-09-2018,Health & Fitness,50.0,Expense,college_student,3000
10-09-2018,Health & Fitness,50.0,Expense,college_student,3000
09-09-2018,Health & Fitness,50.0,Expense,college_student,3000
26-09-2018,Utilities,200.29,Expense,college_student,3000
12-09-2018,Utilities,315.72,Expense,college_student,3000
12-09-2018,Personal Care,50.0,Expense,college_student,3000
20-09-2018,Personal Care,50.0,Expense,college_student,3000
07-09-2018,Personal Care,54.09,Expense,college_student,3000
22-09-2018,Personal Care,50.0,Expense,college_student,3000
17-09-2018,Rent,102.07,Expense,college_student,3000
14-09-2018,Rent,82.01,Expense,college_student,3000
21-09-2018,Rent,81.85,Expense,college_student,3000
09-10-2018,Food & Drink,233.91,Expense,college_student,3000
12-10-2018,Food & Drink,327.74,Expense,college_student,3000
08-10-2018,Food & Drink,280.47,Expense,college_student,3000
08-10-2018,Food & Drink,254.68,Expense,college_student,3000
01-10-2018,Food & Drink,411.15,Expense,college_student,3000
20-10-2018,Entertainment,332.91,Expense,college_student,3000
10-10-2018,Entertainment,295.4,Expense,college_student,3000
22-10-2018,Travel,140.42,Expense,college_student,3000
15-10-2018,Travel,129.0,Expense,college_student,3000
09-10-2018,Travel,105.44,Expense,college_student,3000
08-10-2018,Health & Fitness,50.0,Expense,college_student,3000
20-10-2018,Health & Fitness,50.0,Expense,college_student,3000
08-10-2018,Health & Fitness,50.0,Expense,college_student,3000
27-10-2018,Health & Fitness,50.0,Expense,college_student,3000
19-10-2018,Health & Fitness,50.0,Expense,college_student,3000
14-10-2018,Utilities,101.8,Expense,college_student,3000
20-10-2018,Utilities,107.4,Expense,college_student,3000
02-10-2018,Utilities,87.42,Expense,college_student,3000
04-10-2018,Utilities,128.19,Expense,college_student,3000
13-10-2018,Utilities,81.78,Expense,college_student,3000
03-10-2018,Personal Care,106.43,Expense,college_student,3000
16-10-2018,Personal Care,92.78,Expense,college_student,3000
22-10-2018,Rent,67.93,Expense,college_student,3000
21-10-2018,Rent,79.18,Expense,college_student,3000
25-10-2018,Rent,85.56,Expense,college_student,3000
22-10-2018,Rent,79.6,Expense,college_student,3000
04-11-2018,Food & Drink,906.53,Expense,college_student,3000
16-11-2018,Food & Drink,1018.54,Expense,college_student,3000
18-11-2018,Entertainment,123.99,Expense,college_student,3000
11-11-2018,Entertainment,181.75,Expense,college_student,3000
09-11-2018,Entertainment,139.1,Expense,college_student,3000
08-11-2018,Entertainment,106.44,Expense,college_student,3000
28-11-2018,Entertainment,153.12,Expense,college_student,3000
21-11-2018,Travel,61.91,Expense,college_student,3000
14-11-2018,Travel,72.91,Expense,college_student,3000
06-11-2018,Travel,82.34,Expense,college_student,3000
03-11-2018,Travel,72.66,Expense,college_student,3000
22-11-2018,Travel,55.05,Expense,college_student,3000
06-11-2018,Health & Fitness,108.71,Expense,college_student,3000
19-11-2018,Health & Fitness,82.99,Expense,college_student,3000
14-11-2018,Utilities,74.97,Expense,college_student,3000
11-11-2018,Utilities,110.65,Expense,college_student,3000
05-11-2018,Utilities,117.29,Expense,college_student,3000
06-11-2018,Utilities,87.13,Expense,college_student,3000
18-11-2018,Utilities,97.69,Expense,college_student,3000
13-11-2018,Personal Care,70.81,Expense,college_student,3000
26-11-2018,Personal Care,79.12,Expense,college_student,3000
09-11-2018,Rent,197.72,Expense,college_student,3000
01-11-2018,Rent,174.41,Expense,college_student,3000
01-12-2018,Food & Drink,1030.16,Expense,college_student,3000
16-12-2018,Food & Drink,1016.34,Expense,college_student,3000
11-12-2018,Entertainment,278.16,Expense,college_student,3000
13-12-2018,Entertainment,277.13,Expense,college_student,3000
06-12-2018,Travel,101.39,Expense,college_student,3000
10-12-2018,Travel,85.88,Expense,college_student,3000
06-12-2018,Travel,96.09,Expense,college_student,3000
18-12-2018,Travel,101.55,Expense,college_student,3000
08-12-2018,Travel,100.11,Expense,college_student,3000
04-12-2018,Health & Fitness,73.08,Expense,college_student,3000
20-12-2018,Health & Fitness,85.25,Expense,college_student,3000
21-12-2018,Utilities,148.02,Expense,college_student,3000
18-12-2018,Utilities,158.49,Expense,college_student,3000
05-12-2018,Utilities,136.12,Expense,college_student,3000
26-12-2018,Utilities,169.83,Expense,college_student,3000
26-12-2018,Personal Care,81.39,Expense,college_student,3000
01-12-2018,Personal Care,91.7,Expense,college_student,3000
25-12-2018,Rent,95.67,Expense,college_student,3000
16-12-2018,Rent,71.26,Expense,college_student,3000
28-12-2018,Rent,102.89,Expense,college_student,3000
11-12-2018,Rent,108.89,Expense,college_student,3000
11-01-2019,Food & Drink,644.95,Expense,college_student,3000
16-01-2019,Food & Drink,814.33,Expense,college_student,3000
17-01-2019,Entertainment,100.11,Expense,college_student,3000
10-01-2019,Entertainment,116.72,Expense,college_student,3000
15-01-2019,Entertainment,103.83,Expense,college_student,3000
16-01-2019,Entertainment,83.55,Expense,college_student,3000
04-01-2019,Travel,86.1,Expense,college_student,3000
22-01-2019,Travel,84.7,Expense,college_student,3000
06-01-2019,Travel,56.2,Expense,college_student,3000
06-01-2019,Health & Fitness,50.0,Expense,college_student,3000
26-01-2019,Health & Fitness,50.0,Expense,college_student,3000
03-01-2019,Health & Fitness,50.0,Expense,college_student,3000
11-01-2019,Health & Fitness,50.99,Expense,college_student,3000
21-01-2019,Health & Fitness,50.0,Expense,college_student,3000
26-01-2019,Utilities,266.55,Expense,college_student,3000
27-01-2019,Utilities,264.37,Expense,college_student,3000
04-01-2019,Personal Care,69.96,Expense,college_student,3000
01-01-2019,Personal Care,65.71,Expense,college_student,3000
22-01-2019,Personal Care,50.0,Expense,college_student,3000
10-01-2019,Rent,80.18,Expense,college_student,3000
13-01-2019,Rent,89.67,Expense,college_student,3000
21-01-2019,Rent,63.77,Expense,college_student,3000
12-01-2019,Rent,66.41,Expense,college_student,3000
20-01-2019,Rent,62.8,Expense,college_student,3000
05-02-2019,Food & Drink,396.68,Expense,college_student,3000
06-02-2019,Food & Drink,387.68,Expense,college_student,3000
25-02-2019,Food & Drink,339.77,Expense,college_student,3000
07-02-2019,Food & Drink,352.8,Expense,college_student,3000
04-02-2019,Entertainment,103.75,Expense,college_student,3000
13-02-2019,Entertainment,77.58,Expense,college_student,3000
23-02-2019,Entertainment,94.1,Expense,college_student,3000
15-02-2019,Entertainment,79.77,Expense,college_student,3000
16-02-2019,Travel,88.42,Expense,college_student,3000
05-02-2019,Travel,88.08,Expense,college_student,3000
21-02-2019,Travel,63.81,Expense,college_student,3000
10-02-2019,Health & Fitness,50.0,Expense,college_student,3000
25-02-2019,Health & Fitness,50.0,Expense,college_student,3000
25-02-2019,Health & Fitness,50.0,Expense,college_student,3000
03-02-2019,Utilities,324.21,Expense,college_student,3000
13-02-2019,Utilities,298.05,Expense,college_student,3000
09-02-2019,Personal Care,54.38,Expense,college_student,3000
05-02-2019,Personal Care,67.89,Expense,college_student,3000
28-02-2019,Personal Care,67.53,Expense,college_student,3000
11-02-2019,Rent,85.02,Expense,college_student,3000
21-02-2019,Rent,104.46,Expense,college_student,3000
22-02-2019,Rent,90.38,Expense,college_student,3000
06-03-2019,Food & Drink,408.86,Expense,college_student,3000
22-03-2019,Food & Drink,260.15,Expense,college_student,3000
07-03-2019,Food & Drink,452.09,Expense,college_student,3000
07-03-2019,Food & Drink,389.38,Expense,college_student,3000
18-03-2019,Entertainment,333.22,Expense,college_student,3000
05-03-2019,Entertainment,279.58,Expense,college_student,3000
23-03-2019,Travel,114.14,Expense,college_student,3000
14-03-2019,Travel,112.71,Expense,college_student,3000
25-03-2019,Travel,95.4,Expense,college_student,3000
15-03-2019,Travel,99.49,Expense,college_student,3000
15-03-2019,Health & Fitness,50.0,Expense,college_student,3000
04-03-2019,Health & Fitness,50.0,Expense,college_student,3000
09-03-2019,Health & Fitness,50.0,Expense,college_student,3000
18-03-2019,Health & Fitness,50.0,Expense,college_student,3000
10-03-2019,Health & Fitness,50.0,Expense,college_student,3000
02-03-2019,Utilities,112.42,Expense,college_student,3000
10-03-2019,Utilities,107.64,Expense,college_student,3000
24-03-2019,Utilities,95.04,Expense,college_student,3000
06-03-2019,Utilities,87.55,Expense,college_student,3000
10-03-2019,Utilities,121.03,Expense,college_student,3000
08-03-2019,Personal Care,58.18,Expense,college_student,3000
20-03-2019,Personal Care,50.0,Expense,college_student,3000
19-03-2019,Personal Care,60.35,Expense,college_student,3000
22-03-2019,Rent,108.67,Expense,college_student,3000
14-03-2019,Rent,75.06,Expense,college_student,3000
13-03-2019,Rent,94.23,Expense,college_student,3000
09-03-2019,Rent,98.97,Expense,college_student,3000
08-04-2019,Food & Drink,269.66,Expense,college_student,3000
09-04-2019,Food & Drink,305.95,Expense,college_student,3000
03-04-2019,Food & Drink,232.11,Expense,college_student,3000
16-04-2019,Food & Drink,202.34,Expense,college_student,3000
10-04-2019,Food & Drink,266.48,Expense,college_student,3000
10-04-2019,Entertainment,310.3,Expense,college_student,3000
16-04-2019,Entertainment,255.68,Expense,college_student,3000
21-04-2019,Travel,201.4,Expense,college_student,3000
23-04-2019,Travel,164.41,Expense,college_student,3000
06-04-2019,Health & Fitness,63.51,Expense,college_student,3000
21-04-2019,Health & Fitness,80.95,Expense,college_student,3000
22-04-2019,Health & Fitness,84.64,Expense,college_student,3000
04-04-2019,Utilities,108.97,Expense,college_student,3000
28-04-2019,Utilities,118.45,Expense,college_student,3000
23-04-2019,Utilities,108.7,Expense,college_student,3000
22-04-2019,Utilities,130.66,Expense,college_student,3000
24-04-2019,Utilities,107.14,Expense,college_student,3000
14-04-2019,Personal Care,50.0,Expense,college_student,3000
28-04-2019,Personal Care,50.0,Expense,college_student,3000
04-04-2019,Personal Care,50.0,Expense,college_student,3000
19-04-2019,Personal Care,50.0,Expense,college_student,3000
27-04-2019,Personal Care,50.0,Expense,college_student,3000
01-04-2019,Rent,164.21,Expense,college_student,3000
13-04-2019,Rent,213.09,Expense,college_student,3000
09-05-2019,Food & Drink,313.28,Expense,college_student,3000
17-05-2019,Food & Drink,230.75,Expense,college_student,3000
15-05-2019,Food & Drink,293.47,Expense,college_student,3000
26-05-2019,Food & Drink,259.91,Expense,college_student,3000
05-05-2019,Food & Drink,301.59,Expense,college_student,3000
27-05-2019,Entertainment,287.59,Expense,college_student,3000
10-05-2019,Entertainment,253.14,Expense,college_student,3000
21-05-2019,Travel,90.36,Expense,college_student,3000
03-05-2019,Travel,80.37,Expense,college_student,3000
24-05-2019,Travel,72.44,Expense,college_student,3000
20-05-2019,Travel,61.13,Expense,college_student,3000
19-05-2019,Travel,51.53,Expense,college_student,3000
12-05-2019,Health & Fitness,84.35,Expense,college_student,3000
05-05-2019,Health & Fitness,89.42,Expense,college_student,3000
01-05-2019,Health & Fitness,89.66,Expense,college_student,3000
24-05-2019,Utilities,105.1,Expense,college_student,3000
11-05-2019,Utilities,119.27,Expense,college_student,3000
23-05-2019,Utilities,118.69,Expense,college_student,3000
13-05-2019,Utilities,135.03,Expense,college_student,3000
23-05-2019,Utilities,102.25,Expense,college_student,3000
18-05-2019,Personal Care,66.45,Expense,college_student,3000
13-05-2019,Personal Care,51.79,Expense,college_student,3000
09-05-2019,Personal Care,74.16,Expense,college_student,3000
23-05-2019,Rent,91.33,Expense,college_student,3000
10-05-2019,Rent,80.9,Expense,college_student,3000
24-05-2019,Rent,58.38,Expense,college_student,3000
23-05-2019,Rent,88.26,Expense,college_student,3000
10-05-2019,Rent,91.33,Expense,college_student,3000
24-06-2019,Food & Drink,327.71,Expense,college_student,3000
03-06-2019,Food & Drink,267.7,Expense,college_student,3000
15-06-2019,Food & Drink,266.8,Expense,college_student,3000
14-06-2019,Food & Drink,303.06,Expense,college_student,3000
08-06-2019,Food & Drink,227.82,Expense,college_student,3000
09-06-2019,Entertainment,196.17,Expense,college_student,3000
08-06-2019,Entertainment,182.22,Expense,college_student,3000
14-06-2019,Entertainment,179.28,Expense,college_student,3000
07-06-2019,Travel,227.22,Expense,college_student,3000
28-06-2019,Travel,206.76,Expense,college_student,3000
05-06-2019,Health & Fitness,74.27,Expense,college_student,3000
20-06-2019,Health & Fitness,74.5,Expense,college_student,3000
18-06-2019,Utilities,150.91,Expense,college_student,3000
26-06-2019,Utilities,103.94,Expense,college_student,3000
18-06-2019,Utilities,131.1,Expense,college_student,3000
19-06-2019,Utilities,172.33,Expense,college_student,3000
05-06-2019,Personal Care,50.0,Expense,college_student,3000
07-06-2019,Personal Care,50.0,Expense,college_student,3000
05-06-2019,Personal Care,50.0,Expense,college_student,3000
18-06-2019,Personal Care,50.0,Expense,college_student,3000
15-06-2019,Personal Care,50.0,Expense,college_student,3000
11-06-2019,Rent,155.62,Expense,college_student,3000
24-06-2019,Rent,154.68,Expense,college_student,3000
07-07-2019,Food & Drink,268.67,Expense,college_student,3000
27-07-2019,Food & Drink,350.96,Expense,college_student,3000
25-07-2019,Food & Drink,234.33,Expense,college_student,3000
02-07-2019,Food & Drink,269.17,Expense,college_student,3000
20-07-2019,Food & Drink,278.66,Expense,college_student,3000
25-07-2019,Entertainment,143.87,Expense,college_student,3000
01-07-2019,Entertainment,228.12,Expense,college_student,3000
24-07-2019,Entertainment,156.86,Expense,college_student,3000
09-07-2019,Travel,234.84,Expense,college_student,3000
24-07-2019,Travel,239.68,Expense,college_student,3000
06-07-2019,Health & Fitness,111.53,Expense,college_student,3000
20-07-2019,Health & Fitness,103.88,Expense,college_student,3000
08-07-2019,Utilities,129.26,Expense,college_student,3000
26-07-2019,Utilities,149.18,Expense,college_student,3000
09-07-2019,Utilities,170.6,Expense,college_student,3000
14-07-2019,Personal Care,82.13,Expense,college_student,3000
27-07-2019,Personal Care,100.37,Expense,college_student,3000
17-07-2019,Rent,69.38,Expense,college_student,3000
21-07-2019,Rent,86.28,Expense,college_student,3000
01-07-2019,Rent,77.45,Expense,college_student,3000
06-07-2019,Rent,82.72,Expense,college_student,3000
04-08-2019,Food & Drink,359.31,Expense,college_student,3000
